TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_IX_A1_1_1_COMPRA_MIN;TAB_IX_A1_1_2_COMPRA_MEDIA;TAB_IX_A1_1_3_COMPRA_MAX;TAB_IX_A1_2_1_VENDA_MIN;TAB_IX_A1_2_2_VENDA_MEDIA;TAB_IX_A1_2_3_VENDA_MAX;TAB_IX_A2_1_1_COMPRA_MIN;TAB_IX_A2_1_2_COMPRA_MEDIA;TAB_IX_A2_1_3_COMPRA_MAX;TAB_IX_A2_2_1_VENDA_MIN;TAB_IX_A2_2_2_VENDA_MEDIA;TAB_IX_A2_2_3_VENDA_MAX;TAB_IX_B1_1_1_COMPRA_MIN;TAB_IX_B1_1_2_COMPRA_MEDIA;TAB_IX_B1_1_3_COMPRA_MAX;TAB_IX_B1_2_1_VENDA_MIN;TAB_IX_B1_2_2_VENDA_MEDIA;TAB_IX_B1_2_3_VENDA_MAX;TAB_IX_B2_1_1_COMPRA_MIN;TAB_IX_B2_1_2_COMPRA_MEDIA;TAB_IX_B2_1_3_COMPRA_MAX;TAB_IX_B2_2_1_VENDA_MIN;TAB_IX_B2_2_2_VENDA_MEDIA;TAB_IX_B2_2_3_VENDA_MAX;TAB_IX_C1_1_1_COMPRA_MIN;TAB_IX_C1_1_2_COMPRA_MEDIA;TAB_IX_C1_1_3_COMPRA_MAX;TAB_IX_C1_2_1_VENDA_MIN;TAB_IX_C1_2_2_VENDA_MEDIA;TAB_IX_C1_2_3_VENDA_MAX;TAB_IX_C2_1_1_COMPRA_MIN;TAB_IX_C2_1_2_COMPRA_MEDIA;TAB_IX_C2_1_3_COMPRA_MAX;TAB_IX_C2_2_1_VENDA_MIN;TAB_IX_C2_2_2_VENDA_MEDIA;TAB_IX_C2_2_3_VENDA_MAX;TAB_IX_D1_1_1_COMPRA_MIN;TAB_IX_D1_1_2_COMPRA_MEDIA;TAB_IX_D1_1_3_COMPRA_MAX;TAB_IX_D1_2_1_VENDA_MIN;TAB_IX_D1_2_2_VENDA_MEDIA;TAB_IX_D1_2_3_VENDA_MAX;TAB_IX_D2_1_1_COMPRA_MIN;TAB_IX_D2_1_2_COMPRA_MEDIA;TAB_IX_D2_1_3_COMPRA_MAX;TAB_IX_D2_2_1_VENDA_MIN;TAB_IX_D2_2_2_VENDA_MEDIA;TAB_IX_D2_2_3_VENDA_MAX;TAB_IX_E1_1_1_COMPRA_MIN;TAB_IX_E1_1_2_COMPRA_MEDIA;TAB_IX_E1_1_3_COMPRA_MAX;TAB_IX_E1_2_1_VENDA_MIN;TAB_IX_E1_2_2_VENDA_MEDIA;TAB_IX_E1_2_3_VENDA_MAX;TAB_IX_E2_1_1_COMPRA_MIN;TAB_IX_E2_1_2_COMPRA_MEDIA;TAB_IX_E2_1_3_COMPRA_MAX;TAB_IX_E2_2_1_VENDA_MIN;TAB_IX_E2_2_2_VENDA_MEDIA;TAB_IX_E2_2_3_VENDA_MAX;TAB_IX_F1_1_1_COMPRA_MIN;TAB_IX_F1_1_2_COMPRA_MEDIA;TAB_IX_F1_1_3_COMPRA_MAX;TAB_IX_F1_2_1_VENDA_MIN;TAB_IX_F1_2_2_VENDA_MEDIA;TAB_IX_F1_2_3_VENDA_MAX;TAB_IX_F2_1_1_COMPRA_MIN;TAB_IX_F2_1_2_COMPRA_MEDIA;TAB_IX_F2_1_3_COMPRA_MAX;TAB_IX_F2_2_1_VENDA_MIN;TAB_IX_F2_2_2_VENDA_MEDIA;TAB_IX_F2_2_3_VENDA_MAX
Classe;57.933.661/0001-97;CIBRA FIAGRO - DIREITOS CREDITÓRIOS COMERCIAIS - RESPONSABILIDADE LIMITADA;2025-06-30;0.06;0.44;2.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.941.435/0001-58;EJM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.967.745/0001-41;STRONG BASE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO SEGMENTO ECONÔMICO DE TELECOMUNICAÇÕES;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.976.577/0001-50;OKLAHOMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;24.39;24.39;24.39;0;0;0;24.39;24.39;24.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.976.916/0001-07;TM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.993.612/0001-40;D&C JUDICIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECUPERAÇÃO DE  CRÉDITO;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.996.195/0001-99;CDC EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;57.998.329/0001-00;LOYALTY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;12.43;16.01;23.47;0;0;0;12.43;16.01;23.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.003.612/0001-18;ACARI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.011.272/0001-77;SETENTRIONAL I FI EM COTAS DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.017.960/0001-44;CASCAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.019.438/0001-00;HANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.033.643/0001-11;RIO BRAVO AGRO RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.033.772/0001-00;AGROFORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.035.124/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO XI;2025-06-30;5.96;15.8;29.76;0;0;0;5.96;15.8;29.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.036.896/0001-49;ORIZ JUS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.038.938/0001-80;TIVIO ALT CREDITO HIGH YIELD 180 FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.041.846/0001-50;FEEDER CB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.051.964/0001-49;ENE2 LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.055.083/0001-04;MIDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.055.646/0001-56;ORUMAS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.056.955/0001-40;SANTA ROSA FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.059.177/0001-43;RED SEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.059.847/0001-21;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO III - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.073.424/0001-66;BACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.080.296/0001-88;SANTA ANA FI EM COTAS DE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.088.190/0001-20;MAIS TODOS PF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO RESPONSABILIDADE LIMITADA;2025-06-30;14.42;15.54;16.73;0;0;0;14.42;15.54;16.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.114.311/0001-61;CORAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.114.447/0001-71;ADIGITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-06-30;29.84;29.84;29.84;0;0;0;29.84;29.84;29.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.114.784/0001-69;BOMBAIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.137.246/0001-90;TAGUAÍBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADOS;2025-06-30;0.2;25.5;135.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.137.388/0001-57;MCAP I TOTAL RETURN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.148.845/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PICPAY FGTS;2025-06-30;20.79;23.86;33.72;0;0;0;20.79;23.86;33.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.152.340/0001-18;MONEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO - RESP. LIMITADA;2025-06-30;7;7;7;0;0;0;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.153.083/0001-39;JBA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;35.95;35.95;35.95;0;0;0;35.95;35.95;35.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.154.011/0001-06;FARMTECH KEY ACCOUNTS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA;2025-06-30;23.88;0.57;24.53;0;0;0;23.88;0.57;24.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.157.393/0001-21;RAIZES CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.157.509/0001-22;WK CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;31.53;48.77;138.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.159.938/0001-39;MDR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;1.58;13.17;34.49;0;0;0;1.58;13.17;34.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.171.340/0001-65;FRIMESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.03;0.15;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.182.199/0001-04;TIVIO ALT CREDITO PADRONIZADO FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.182.343/0001-02;SOLIS SEGURO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.188.881/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT CARTÃO CONSIGNADO I;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.195.014/0001-98;CB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.199.148/0001-87;FARMTECH AGRO I FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC RESP LTDA;2025-06-30;24.13;3.37;29.68;0;0;0;24.13;3.37;29.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.211.468/0001-05;CREDIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.212.304/0001-00;BAROLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.215.693/0001-10;SEGUE ÁRTICO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO  RESPONSABILIDADE LIMITADA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.223.324/0001-79;SV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;20.45;22.32;34.53;0;0;0;0;0;0;0;0;0;20.78;20.78;20.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.223.658/0001-42;CORRESPONDENTE BANQUEIRO XP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.231.315/0001-20;RWM PARTENAIRES 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.236.968/0001-00;PLGN ARTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Classe;58.238.421/0001-35;SEVEN MP FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-06-30;26.47;39.54;54.52;0;0;0;26.47;39.54;54.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
