TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_QT_COTA;TAB_X_VL_COTA
Classe;58.304.663/0001-80;TCG IRON I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;1182.57481635;1080.57054178
Classe;58.311.427/0001-90;CVPAR COTA SÊNIOR MULTIGESTORES FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;7955.15000000;1055.53000000
Classe;58.311.427/0001-90;CVPAR COTA SÊNIOR MULTIGESTORES FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.311.958/0001-83;PLGN AUTO LOANS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;429000.00000000;750.88000000
Classe;58.311.958/0001-83;PLGN AUTO LOANS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;396000.00000000;1170.26000000
Classe;58.312.065/0001-52;SDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;3945.19270000;1065.82560847
Classe;58.312.065/0001-52;SDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;1416.63490000;933.49636522
Classe;58.312.065/0001-52;SDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;1098.33370000;1053.05010672
Classe;58.313.268/0001-63;EKHO HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;9853824.83000000;1.00000000
Classe;58.313.268/0001-63;EKHO HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.315.066/0001-50;CAPITALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTO;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.315.066/0001-50;CAPITALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTO;2025-06-30;Subclasse Subordinada Subordinada 1 |;9972.21794386;1108.34460821
Classe;58.321.970/0001-79;SIRIUS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;0.00000000;0.00000000
Classe;58.321.970/0001-79;SIRIUS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;12594.76107620;1050.77616081
Classe;58.325.399/0001-60;SET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.325.399/0001-60;SET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;139153.31056170;1080.16674280
Classe;58.328.083/0001-22;PLGN AUTO LOANS I FEEDER FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;342250.00000000;751.33000000
Classe;58.328.083/0001-22;PLGN AUTO LOANS I FEEDER FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.341.346/0001-33;SOLAR MONT BLANC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.341.346/0001-33;SOLAR MONT BLANC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;2920.25818947;1042.85995018
Classe;58.341.346/0001-33;SOLAR MONT BLANC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;24783.65882309;1113.94444327
Classe;58.347.004/0001-20;SOLAR BELMONTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;11556.84522378;1173.94457633
Classe;58.347.004/0001-20;SOLAR BELMONTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;4768.45757095;1006.36502026
Classe;58.347.004/0001-20;SOLAR BELMONTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;10000.00000000;1076.20671400
Classe;58.349.979/0001-98;VOLKSWAGEN TERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS RESP LTDA;2025-06-30;Subclasse Senior Série 1;750000.00000000;1059.86176894
Classe;58.349.979/0001-98;VOLKSWAGEN TERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS RESP LTDA;2025-06-30;Subclasse Subordinada Subordinada 1 |;250000.00000000;1070.67116596
Classe;58.355.344/0001-01;P051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.355.344/0001-01;P051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;26478593.30000000;1.06368565
Classe;58.363.671/0001-05;ROCK AX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.363.671/0001-05;ROCK AX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;26994.80248034;1108.13973548
Classe;58.364.147/0001-40;QUATÁ 60 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.364.147/0001-40;QUATÁ 60 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;15272.59961083;1060.81889415
Classe;58.375.913/0001-72;ADIANTARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;0.00000000;0.00000000
Classe;58.375.913/0001-72;ADIANTARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.376.702/0001-54;MEDSYSTEMS B24 II FIDC SEGMENTO RECEBÍVEIS COMERCIAIS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;81699.00000000;1000.66867881
Classe;58.376.702/0001-54;MEDSYSTEMS B24 II FIDC SEGMENTO RECEBÍVEIS COMERCIAIS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;24322.15832206;1142.54362060
Classe;58.377.489/0001-03;VINCI MAV III - FIAGRO - DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;474039.64990049;100.00000000
Classe;58.377.489/0001-03;VINCI MAV III - FIAGRO - DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;128245.24983190;100.00000001
Classe;58.377.489/0001-03;VINCI MAV III - FIAGRO - DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;30566.00000000;98.68625303
Classe;58.377.616/0001-66;ARTESANAL FEEDER ST FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-06-30;Subclasse Senior Série 1;0.00000000;0.00000000
Classe;58.377.616/0001-66;ARTESANAL FEEDER ST FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-06-30;Subclasse Subordinada Subordinada 1 |;90896.91107672;1090.37882372
Classe;58.377.716/0001-92;SOLAR LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.377.716/0001-92;SOLAR LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;10509.39502290;914.44206817
Classe;58.395.744/0001-32;FARM S1 FIC DE FI NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS - FIAGRO - DIREITOS CREDITÓRIOS RL;2025-06-30;Subclasse Senior Série 1;85000.00000000;1078.63000000
Classe;58.395.744/0001-32;FARM S1 FIC DE FI NAS CADEIAS  PRODUTIVAS AGROINDUSTRIAIS - FIAGRO - DIREITOS CREDITÓRIOS RL;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.396.668/0001-80;TECNOMYL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO;2025-06-30;Subclasse Senior Série 1;127423.99997216;1072.19577489
Classe;58.396.668/0001-80;TECNOMYL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;15000.00000000;1085.92165266
Classe;58.396.668/0001-80;TECNOMYL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO;2025-06-30;Subclasse Subordinada Subordinada 1 |;7931.86720868;1440.35531980
Classe;58.407.746/0001-02;VIER K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;40060.00000000;1070.81000000
Classe;58.407.746/0001-02;VIER K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.423.669/0001-76;CHIMERA  ALTERNATIVE ASSETS XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESP LIMITADA;2025-06-30;Subclasse Senior Série 1;546.32679658;1037.06102931
Classe;58.423.669/0001-76;CHIMERA  ALTERNATIVE ASSETS XI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESP LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;13310.77758328;871.22444631
Classe;58.426.775/0001-03;CVPAR NC FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;20000.00000000;1049.35730850
Classe;58.426.775/0001-03;CVPAR NC FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;7245.38225906;1094.96502135
Classe;58.441.334/0001-80;UV SERRA DA CANASTRA FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;615872.33000000;17.21000000
Classe;58.441.334/0001-80;UV SERRA DA CANASTRA FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.442.027/0001-14;BANQI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.442.027/0001-14;BANQI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;6055.61463782;908.41145928
Classe;58.442.833/0001-92;FARM M IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;38000.00000000;1105.86000000
Classe;58.442.833/0001-92;FARM M IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.453.203/0001-13;BENEDICTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.453.203/0001-13;BENEDICTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.458.416/0001-38;MT CONSIGNADO PRIVADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;148854.00000000;1032.01649207
Classe;58.458.416/0001-38;MT CONSIGNADO PRIVADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;37081.00000361;1223.23134343
Classe;58.458.416/0001-38;MT CONSIGNADO PRIVADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;102221.00000246;1035.61584897
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;150.00000000;1066.63293333
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 2;191.23749599;1052.03071688
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 3;0.00000000;0.00000000
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 4;417.74817285;1061.68758794
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 5;3419.45090004;1056.48536727
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 6;6151.69512199;1065.45066523
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;1625.28291721;999.06119286
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;0.00000000;0.00000000
Classe;58.475.489/0001-38;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;10377.30788765;1026.53295588
Classe;58.476.088/0001-00;SAGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;100000.00000000;1027.24415911
Classe;58.476.088/0001-00;SAGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;49999.77534490;1069.92312567
Classe;58.476.520/0001-55;BRADESCO FARMTECH PLUS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA;2025-06-30;Subclasse Senior Série 1;79900.00000000;1076.14776376
Classe;58.476.520/0001-55;BRADESCO FARMTECH PLUS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA;2025-06-30;Subclasse Senior Série 2;119850.00000000;484.08652308
Classe;58.476.520/0001-55;BRADESCO FARMTECH PLUS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA;2025-06-30;Subclasse Subordinada Subordinada 1 |;15000.00000000;1055.55520067
Classe;58.476.520/0001-55;BRADESCO FARMTECH PLUS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;9400.00000000;1109.53762827
Classe;58.476.520/0001-55;BRADESCO FARMTECH PLUS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 2;14100.00000000;1109.53762827
Classe;58.477.763/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRITERIA;2025-06-30;Subclasse Senior;2242.30345800;1088.54415815
Classe;58.477.763/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRITERIA;2025-06-30;Subclasse Subordinada Subordinada 1 |;100.04159798;2027.60215846
Classe;58.477.763/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRITERIA;2025-06-30;Subclasse Subordinada Mezanino 2 | 0;5143.87864169;1113.02638511
Classe;58.477.763/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRITERIA;2025-06-30;Subclasse Subordinada Mezanino 1 | 0;2387.85929675;1084.17988176
Classe;58.479.412/0001-36;VARYAGI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESP LIMITADA;2025-06-30;Subclasse Senior Série 1;14850.73853855;1017.65975300
Classe;58.479.412/0001-36;VARYAGI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESP LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;8643.28513917;1019.10650900
Classe;58.479.412/0001-36;VARYAGI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO PÚBLICO RESP LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;3857.34402653;336.54913941
Classe;58.479.927/0001-36;CONCRETO-CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;667.62000000;1048.47775681
Classe;58.479.927/0001-36;CONCRETO-CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;10994.46462517;994.72360073
Classe;58.479.927/0001-36;CONCRETO-CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;399.12000000;1052.31539387
Classe;58.479.927/0001-36;CONCRETO-CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;72.48000000;104604.14845475
Classe;58.482.694/0001-20;BLIPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;6500.00000000;1015.22748769
Classe;58.482.694/0001-20;BLIPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;2000.00000000;956.12735500
Classe;58.482.694/0001-20;BLIPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;1499.99999000;1018.01846012
Classe;58.486.398/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BB CONSÓRCIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.486.398/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BB CONSÓRCIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;20000.00000000;922.01315150
Classe;58.488.141/0001-85;CLASSE ÚNICA DE COTAS DO ST 1016 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-06-30;Subclasse Senior Série 1;25000.00000000;1037.76447040
Classe;58.488.141/0001-85;CLASSE ÚNICA DE COTAS DO ST 1016 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;28000.00000000;1045.83771250
Classe;58.488.311/0001-21;AUGME VINTAGE II MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.488.311/0001-21;AUGME VINTAGE II MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;38981.47504866;1089.46159675
Classe;58.488.445/0001-42;SETE CORE INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.488.445/0001-42;SETE CORE INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;3144.75351664;1018.88191015
Classe;58.493.128/0001-14;BANESTES FIC MEZA I FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;91141.45000000;997.87000000
Classe;58.493.128/0001-14;BANESTES FIC MEZA I FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;0.00000000;0.00000000
Classe;58.493.475/0001-47;PÉRGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.493.475/0001-47;PÉRGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;7872.82599304;1051.88496193
Classe;58.494.418/0001-82;ARKAM I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.494.418/0001-82;ARKAM I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;174664.71887524;1060.44323617
Classe;58.494.685/0001-50;PRINCIPIAPAY CRÉDITO EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILI;2025-06-30;Subclasse Senior Série 1;7047.00000000;1070.34798922
Classe;58.494.685/0001-50;PRINCIPIAPAY CRÉDITO EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILI;2025-06-30;Subclasse Subordinada Subordinada 1 |;1678.20000000;851.36147358
Classe;58.494.685/0001-50;PRINCIPIAPAY CRÉDITO EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILI;2025-06-30;Subclasse Subordinada Mezanino 1 | Série 1;1515.00000000;1081.06994790
Classe;58.494.685/0001-50;PRINCIPIAPAY CRÉDITO EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS RESPONSABILI;2025-06-30;Subclasse Subordinada Mezanino 2 | Série 1;508.00000000;1091.60381890
Classe;58.495.913/0001-06;ZAB LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.495.913/0001-06;ZAB LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;28894.43957745;1087.96806028
Classe;58.496.558/0001-90;PIAVE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior;0.00000000;0.00000000
Classe;58.496.558/0001-90;PIAVE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;12662.40397963;1064.79445859
Classe;58.500.094/0001-48;CORINDON FUNDO DE INVESTIMENTO EM DIREITO CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Senior Série 1;0.00000000;0.00000000
Classe;58.500.094/0001-48;CORINDON FUNDO DE INVESTIMENTO EM DIREITO CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-06-30;Subclasse Subordinada Subordinada 1 |;2042.15609765;1017.97943477
Classe;58.506.369/0001-50;ESTALEIRO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;39196.82000000;1072.73000000
Classe;58.506.369/0001-50;ESTALEIRO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;2873.28000000;1067.07000000
Classe;58.507.210/0001-50;ESTALEIRO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;39196.82000000;1072.73000000
Classe;58.507.210/0001-50;ESTALEIRO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;2873.28000000;1066.97000000
Classe;58.508.265/0001-85;ESTALEIRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;28007.81000000;1072.73000000
Classe;58.508.265/0001-85;ESTALEIRO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Subordinada Subordinada 1 |;6859.71000000;812.67000000
Classe;58.508.715/0001-30;ESTALEIRO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;Subclasse Senior Série 1;28007.81000000;1072.73000000
