TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_IV_A_VL_PL;TAB_IV_B_VL_PL_MEDIO
Classe;32.388.204/0001-38;RADIX SENIOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00
Classe;32.400.342/0001-95;KYKLOS N FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-06-30;547104738.86;539365311.04
Classe;32.510.444/0001-63;G5 EO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;82591196.49;82381623.78
Classe;32.510.527/0001-52;CANAL 56 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2025-06-30;151560813.62;150164796.42
Classe;32.510.577/0001-30;MULTIPLICA LONG TERM LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;192655038.46;189354347.43
Classe;32.510.621/0001-01;MANI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;54912642.68;53952684.22
Classe;32.511.204/0001-83;ALLUGG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;19454911.34;19147542.60
Classe;32.511.268/0001-84;PREMIER RP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;12700908.58;14893086.93
Classe;32.511.681/0001-49;BLP PCJ VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;24032615.52;24409278.26
Classe;32.517.659/0001-06;AMB FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;21921453.55;21569007.62
Classe;32.525.711/0001-76;UNIÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;22367765.02;22076842.15
Classe;32.525.986/0001-00;PARAGON FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;55332232.22;55332232.22
Classe;32.526.025/0001-10;COBUCCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  DE CLASSE ÚNICA FECHADA DE RESPONS LIMITADA;2025-06-30;1832660835.68;1785167611.79
Classe;32.527.650/0001-86;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  PICPAY I;2025-06-30;4504739062.51;4559317937.35
Classe;32.528.203/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EV CONSIGNADO FEDERAL II (F2);2025-06-30;122081731.60;130144772.08
Classe;32.528.241/0001-02;DANIELE MÚLTIPLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;511941597.60;521983127.15
Classe;32.670.379/0001-33;ALLIANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;13767189.09;13649519.93
Classe;32.696.765/0001-02;G5 FINTECH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;22149679.21;21836100.72
Classe;32.724.252/0001-50;RB CAPITAL CREDIT ALPHA STRATEGY I FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;644240631.30;0.00
Classe;32.771.763/0001-22;SÃO MARTINHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;140681350.73;137627620.83
Classe;32.774.233/0001-38;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRECATÓRIOS BRASIL;2025-06-30;860234930.42;837569033.21
Classe;32.907.712/0001-85;ALIANÇA CRED FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;27764182.98;27394880.52
Classe;32.933.119/0001-03;AMPLIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;38894121.26;36350042.87
Classe;32.948.513/0001-15;LANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;36375810.63;36159236.54
Classe;32.948.668/0001-51;G5 CRÉDITOS CONDOMINIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2025-06-30;57049825.16;53921827.45
Classe;32.969.429/0001-88;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SANTA CRUZ CAPITAL;2025-06-30;394378755.11;396305760.41
Classe;32.969.493/0001-69;LIBER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;9352131.52;8663541.77
Classe;32.969.565/0001-78;SANTIAGO HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;87756897.17;89964426.38
Classe;32.990.687/0001-46;MUNDI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENT0S;2025-06-30;21221198.85;20898590.90
Classe;32.990.730/0001-73;C+ VALORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;72639691.47;74411161.76
Classe;32.990.792/0001-85;STEEL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;16304360.95;12580514.54
Classe;32.999.032/0001-39;DCASH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;57431820.86;56849296.75
Classe;32.999.089/0001-38;STRUCTURE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;274796295.28;289640554.00
Classe;33.003.417/0001-67;VASTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;53867105.23;53257777.46
Classe;33.019.220/0001-16;GENESIS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-06-30;160722868.95;158276647.44
Classe;33.076.242/0001-18;WORKCAP AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;326262237.84;322595851.98
Classe;33.079.358/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SILVERSTONES;2025-06-30;96918676.57;96940195.37
Classe;33.133.194/0001-52;JES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-06-30;155200488.31;153924654.35
Classe;33.180.054/0001-35;ETR CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;2253547.14;2176744.20
Classe;33.254.370/0001-04;MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;1695275901.79;1499835574.05
Classe;33.256.234/0001-53;ARTESANAL PFN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;743642885.21;744177656.56
Classe;33.269.968/0001-77;ASPEN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;347057742.23;335531164.97
Classe;33.289.359/0001-80;NOVA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;164179793.87;156982035.00
Classe;33.304.615/0001-60;FORCE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2025-06-30;42267986.84;41286109.34
Classe;33.447.973/0001-22;LEGACY A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;57828718.74;57703825.23
Classe;33.475.421/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AZQ ALL CREDIT HY DE RESPONSABILIDADE ILIMITADA;2025-06-30;94887999.42;94272682.14
Classe;33.475.501/0001-83;XPJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;162879094.83;163749054.29
Classe;33.489.701/0001-95;EXTRA BALANCE TOP SIERRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO;2025-06-30;53446539.08;49135419.81
Classe;33.490.076/0001-00;ASSET BANK - II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;80647147.46;80647147.46
Classe;33.499.715/0001-90;ATICCA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORI;2025-06-30;32241953.92;31856423.04
Classe;33.499.726/0001-70;BRISTOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;64298360.70;64354689.77
Classe;33.512.447/0001-07;DESKONT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;122966399.01;104309194.07
Classe;33.512.487/0001-40;WHITE TIGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3344648.92;3327509.70
Classe;33.512.746/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRZ CAPITAL CONSIG I RESPONSABILIDADE LIMITADA;2025-06-30;118274645.71;120421308.19
Classe;33.521.203/0001-82;VALYOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;32537815.61;39933906.88
Classe;33.521.644/0001-84;ITÁLIA FC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FC FIDC RESPONSABILIDADE ILIMITADA;2025-06-30;99404449.04;98000016.96
Classe;33.554.498/0001-93;LATACHE HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS FIDC NP;2025-06-30;262505146.34;265831051.95
Classe;33.588.243/0001-41;SIZE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;0.00;0.00
Classe;33.632.618/0001-23;NOVA CAPITAL FUNDO DE INVESTIMENTO EM QUOTAS FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;44180425.42;42853895.15
Classe;33.701.253/0001-41;TRADIÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;13778422.61;13781534.40
Classe;33.701.265/0001-76;FXN CAPITAL FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS;2025-06-30;7853107.26;7718800.45
Classe;33.701.697/0001-87;MELBOURNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;14295564.79;14177211.86
Classe;33.736.744/0001-28;VOLPATO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3498190.78;3472080.58
Classe;33.823.914/0001-01;CROWN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;47902863.49;47374666.10
Classe;33.823.944/0001-18;EXPLORER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;35385748.09;25807517.63
Classe;33.823.975/0001-79;ASGARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;25142076.76;25156944.54
Classe;33.827.572/0001-06;MEGA INFINITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;14072133.20;12558806.58
Classe;33.953.549/0001-50;AGROSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;115372550.35;113674274.76
Classe;34.027.522/0001-07;BANSULCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;33440523.63;33683004.55
Classe;34.027.549/0001-91;SMARTCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;7735658.02;7994585.74
Classe;34.081.563/0001-73;HECTARE II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;51615218.26;51505386.52
Classe;34.081.900/0001-22;GOLD STYLE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO NÃO PADRONIZADO;2025-06-30;1898734116.60;1897105242.01
Classe;34.082.112/0001-50;NOBEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;61000452.35;56897130.06
Classe;34.096.044/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS CONSIGNADO;2025-06-30;594099604.12;610671257.02
Classe;34.096.104/0001-63;ART SPECIALE FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABLIDADE LIMITADA;2025-06-30;745474700.46;748051432.88
Classe;34.197.588/0001-37;DAY MAXX 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;2848314042.32;2599983027.29
Classe;34.218.194/0001-18;BLESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2025-06-30;35795743.85;35817574.10
Classe;34.218.393/0001-26;AGL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;295715597.71;294738579.66
Classe;34.218.864/0001-04;CLASSE ÚNICA MULTIMERCADO DO FUNDO DE INVESTIMENTO FINANCEIRO MOTO-HONDA;2025-06-30;1570794023.74;1535814106.94
Classe;34.218.918/0001-23;LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;92131924.68;86182624.39
Classe;34.218.936/0001-05;EDISON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;128255628.82;129349968.03
Classe;34.218.953/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS TEMPUS II - RESPONSABILIDADE LIMITADA;2025-06-30;128683899.19;130073291.89
Classe;34.218.960/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION CONSIGNADOS;2025-06-30;138417137.82;140435765.97
Classe;34.337.213/0001-25;G5 F DELTA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;32056289.44;35672911.25
Classe;34.407.714/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIÓS ANTECIPA  RESPONSABILIDADE LIMITADA;2025-06-30;145043494.32;0.00
Classe;34.408.539/0001-04;PRAVALER CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;2025-06-30;175120432.76;0.00
Classe;34.427.162/0001-22;FM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 4;2025-06-30;7055659.60;7015169.64
Classe;34.461.516/0001-55;FUNDO DE INVESTIMENTOEM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS XII - RESPONSABILIDADE LIMITADA;2025-06-30;163644107.51;0.00
Classe;34.475.955/0001-17;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE;2025-06-30;47215167.13;47439116.69
Classe;34.475.959/0001-03;PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;138130422.37;131075498.04
Classe;34.475.989/0001-01;BLACKCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;67970546.54;67970546.54
Classe;34.508.357/0001-05;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MEUCASHCARD;2025-06-30;300259579.65;366451733.82
Classe;34.508.740/0001-55;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR;2025-06-30;37571167.03;0.00
Classe;34.521.809/0001-80;SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;408065570.31;407310437.66
Classe;34.599.321/0001-76;ALL RISCKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;99175141.39;97763828.13
Classe;34.644.098/0001-31;DELTA ENERGIA PRÉ-PAGAMENTO I - FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;136982039.73;143655067.01
Classe;34.661.403/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FISERV - RESPONSABILIDADE LIMITADA;2025-06-30;5122348.92;0.00
Classe;34.691.203/0001-93;ECOAGRO INSUMOS FIAGRO;2025-06-30;214726334.84;205239596.80
Classe;34.691.362/0001-98;ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;50967610.33;43618758.47
Classe;34.691.408/0001-79;BRIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;56231899.65;56251140.80
Classe;34.736.673/0001-26;BW GSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;133852997.52;133868716.34
Classe;34.737.918/0001-30;STEP-UP XII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;18641424.29;18619242.67
Classe;34.780.492/0001-05;SOLIS CAPITAL ANTARES LIGHT MASTER FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-06-30;798048565.86;768102412.37
Classe;34.780.531/0001-66;SOLIS CAPITAL ANTARES LIGHT FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;801443836.78;772776240.44
Classe;34.850.033/0001-42;AGROCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;58268256.30;54924457.03
Classe;34.850.088/0001-52;SUMUP I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA;2025-06-30;546087238.58;557267682.69
Classe;34.867.743/0001-85;BLP CRÉDITO JUDICIAL IV FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSAB. LIMITADA;2025-06-30;3712793.37;3718120.85
Classe;34.964.344/0001-32;JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;49541055.23;48253614.10
Classe;34.964.529/0001-47;MORELIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;14488364.56;14061493.97
Classe;35.138.000/0001-37;HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;30561409.29;28629770.50
Classe;35.138.028/0001-74;JIF CRÉDITOS - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS CRÉD PRIV DE RESPONSABILIDADE ILIMITAD;2025-06-30;865764788.59;843341394.63
Classe;35.138.041/0001-23;BC CONSÓRCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;112561003.55;124994120.56
Classe;35.138.047/0001-09;NAGOIA DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;17402986.68;20760992.42
Classe;35.138.063/0001-93;ITAPUÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;53310366.29;53310855.39
Classe;35.157.905/0001-54;LUNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;224016939.14;224553827.68
Classe;35.162.655/0001-40;INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;168795232.35;167907914.03
Classe;35.178.750/0001-32;DIVICASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;10629128.10;10577913.74
Classe;35.179.032/0001-80;SEQUOIA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;47789473.04;49203318.11
Classe;35.265.104/0001-02;DIANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;9533353.13;8702179.49
Classe;35.265.609/0001-77;KAPA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;30761018.36;30849886.95
Classe;35.277.363/0001-53;MGC GLOBAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC  RESPONSABILIDADE LIMITADA;2025-06-30;272977805.55;272977805.55
Classe;35.448.908/0001-47;EXES CRÉDITO DIRETO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;90306270.12;110039728.81
Classe;35.448.967/0001-15;ATIVOS ESPECIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;468807868.55;496819851.83
Classe;35.449.141/0001-70;CHIMERA NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;17284781.20;17112964.80
Classe;35.476.474/0001-99;CENTRAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;28624591.01;28168739.47
Classe;35.477.786/0001-17;OLIVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;20047598.81;20018041.35
Classe;35.580.989/0001-34;BANFITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;168130671.87;158603954.55
Classe;35.581.045/0001-81;SEEDS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;0.00;0.00
Classe;35.581.308/0001-52;MARILIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;11405500.23;12621271.39
Classe;35.609.597/0001-50;BLP W FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;21214394.30;19874474.80
Classe;35.654.776/0001-00;PANTANAL DO BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;501630681.83;495893414.95
Classe;35.654.828/0001-48;MACCABI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;57567044.22;54478457.17
Classe;35.654.837/0001-39;PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;27586463.03;27242449.98
Classe;35.654.917/0001-94;MS OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;105858664.90;105075099.27
Classe;35.686.610/0001-75;IRONSIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS;2025-06-30;6830318.56;6751260.43
Classe;35.688.072/0001-58;VINCI ANTECIPE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;55518212.94;54611689.88
Classe;35.688.101/0001-81;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLAIMS S1;2025-06-30;169160145.65;166014752.68
Classe;35.688.153/0001-58;MAGALU I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;50001041.98;49704501.57
Classe;35.689.357/0001-03;ÁSTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;153567200.54;155088189.87
Classe;35.689.601/0001-38;ÁGIS  - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;414181580.02;429939460.20
Classe;35.705.695/0001-91;PRECATO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;91426069.29;89435261.44
Classe;35.715.919/0001-46;ORYX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;2348413.80;2497965.03
Classe;35.726.300/0001-37;BRAVE 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1132992087.54;1111213994.21
Classe;35.726.650/0001-01;EMPÍRICA DEBÊNTURES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1957061.49;2221256.94
Classe;35.754.011/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PORTO DESAP -RESPONSABILIDADE LIMITADA;2025-06-30;746250898.60;734976184.42
Classe;35.765.949/0001-67;FRUIT CREEK CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;8010168.61;8000497.57
Classe;35.765.961/0001-71;C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;204459534.15;204684601.73
Classe;35.817.199/0001-20;AXIS RENOVÁVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;59013053.04;59420301.88
Classe;35.817.262/0001-28;CRÉDITOS CCC - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;28139116.69;34701484.74
Classe;35.820.716/0001-10;FRADE IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;31846146.59;21247545.32
Classe;35.823.530/0001-14;BANMINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;331187183.99;316941544.98
Classe;35.844.801/0001-18;NF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;-191936.17;1005869.27
Classe;35.865.981/0001-14;THUNDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1543824.01;1531454.91
Classe;35.868.110/0001-54;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA;2025-06-30;896507357.22;0.00
Classe;35.868.733/0001-27;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;2025-06-30;43704184.82;48849391.92
Classe;35.868.740/0001-29;LESTE LLF CID FIDC I DE RESPONSABILIDADE LIMITADA;2025-06-30;12089098.09;17337170.88
Classe;35.880.735/0001-31;DJF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;742196665.90;735889506.70
Classe;35.880.835/0001-68;FUNDO DE GESTÃO E RECUPERAÇÃO - FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;965192617.81;949425498.69
Classe;35.940.459/0001-50;FERPAR - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;28792632.24;27888785.32
